Id,OwnerId,Name,Effective_From__c,Loan_Number__c,Loan_Id_Ext__c,Tal_migrated__c
a0EFf0000005pdKMAQ,005Ff000001F2fFIAS,a0EFf0000005pdK,2023-03-31,a00Ff000003X7E5IAK,HOU/DEL/0223/03215,YES
a0EFf0000005pdLMAQ,005Ff000001F2fFIAS,a0EFf0000005pdL,2023-03-31,a00Ff000003X7E1IAK,HOU/DEL/0223/03211,YES
a0EFf0000005pdMMAQ,005Ff000001F2fFIAS,a0EFf0000005pdM,2023-03-31,a00Ff000003X7EQIA0,HOU/DEL/0223/03236,YES
a0EFf0000005pdNMAQ,005Ff000001F2fFIAS,a0EFf0000005pdN,2023-03-31,a00Ff000003X7F0IAK,HOU/DEL/0223/03272,YES
a0EFf0000005pdOMAQ,005Ff000001F2fFIAS,a0EFf0000005pdO,2023-03-31,a00Ff000003X7FIIA0,HOU/DEL/0223/03290,YES
a0EFf0000005pdPMAQ,005Ff000001F2fFIAS,a0EFf0000005pdP,2023-03-31,a00Ff000003QPLfIAO,HOU/DEL/0223/00652,YES
a0EFf0000005pdQMAQ,005Ff000001F2fFIAS,a0EFf0000005pdQ,2023-03-31,a00Ff000003X7EpIAK,HOU/DEL/0223/03261,YES
a0EFf0000005pdRMAQ,005Ff000001F2fFIAS,a0EFf0000005pdR,2023-03-31,a00Ff000003X7FEIA0,HOU/DEL/0223/03286,YES
a0EFf0000005pdSMAQ,005Ff000001F2fFIAS,a0EFf0000005pdS,2023-03-31,a00Ff000003X7FFIA0,HOU/DEL/0223/03287,YES
a0EFf0000005pdTMAQ,005Ff000001F2fFIAS,a0EFf0000005pdT,2023-03-31,a00Ff000003X7FDIA0,HOU/DEL/0223/03285,YES
